representation,unit_id,tile_id,partition,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_bbox_span_m
h3_r8,88b2c5401dfffff,E22_N419,train,172,328.8967999999999,150,220.5057,944.2670434159228
h3_r8,88b2c54039fffff,E21_N419,train,1212,2236.1116,847,1279.4531000000009,944.3252915935592
h3_r8,88b2c54057fffff,E22_N419,train,644,1192.2568999999994,478,738.0074000000001,944.2832669924828
h3_r8,88b2c54081fffff,E22_N419,train,400,604.7407000000001,341,515.5678999999999,943.7970625425224
h3_r8,88b2c54083fffff,E22_N419,train,3641,5862.649799999997,5599,8096.1658,943.706299884594
h3_r8,88b2c54087fffff,E22_N419,train,4369,7156.903800000002,2098,3152.1951000000017,943.7807876145234
h3_r8,88b2c54089fffff,E22_N419,train,23913,36619.5695,12368,18428.7184,943.8133229887462
h3_r8,88b2c5408bfffff,E22_N419,train,54607,82184.33030000012,50704,74981.47859999996,943.7225647845772
h3_r8,88b2c5408dfffff,E22_N419,train,1,1.7516,0,0.0,943.8878205168294
h3_r8,88b2c54091fffff,E22_N419,train,1,1.7285,87,132.1491,943.54103433789
h3_r8,88b2c54095fffff,E22_N419,train,5,9.1965,0,0.0,943.6155325463624
h3_r8,88b2c54097fffff,E22_N419,train,7720,11198.685499999992,6732,9690.147600000002,943.5247605475596
h3_r8,88b2c54099fffff,E22_N419,train,24379,36239.5425,21782,32096.186199999986,943.5572936613462
h3_r8,88b2c5409bfffff,E22_N419,train,51443,78011.81000000003,43397,63800.699600000014,943.4665258860332
h3_r8,88b2c5409dfffff,E22_N419,train,31843,48558.61660000004,34366,50460.19150000002,943.6318018974852
h3_r8,88b2c540b9fffff,E22_N419,train,38830,59474.94599999997,30426,45260.8228,943.6900205030106
h3_r8,88b2c540bbfffff,E22_N419,train,36422,54178.81189999998,31656,46916.7793,943.5992487221956
h3_r8,88b2c540c1fffff,E22_N419,train,58353,91589.44390000009,46107,67576.6496,943.920318001532
h3_r8,88b2c540c3fffff,E22_N419,train,29384,45231.786499999966,27370,39711.45369999998,943.829568950925
h3_r8,88b2c540c5fffff,E22_N419,train,571,1129.5964,897,1320.9525000000006,943.9948253147886
h3_r8,88b2c540c7fffff,E22_N419,train,15761,24378.2784,15085,22291.1402,943.9040765055688
h3_r8,88b2c540c9fffff,E22_N419,train,28172,45281.88500000002,16393,24726.3115,943.9365450023906
h3_r8,88b2c540cbfffff,E22_N419,train,31100,47640.57129999999,25935,37523.29019999999,943.8458004229468
h3_r8,88b2c540cdfffff,E22_N419,train,7923,13048.5887,4154,6307.427399999998,944.0110623398796
h3_r8,88b2c540d1fffff,E22_N419,train,39825,60120.355,37043,54955.05649999997,943.6642971677938
h3_r8,88b2c540d3fffff,E22_N419,train,16929,25535.9267,19237,28220.087,943.5735385109438
h3_r8,88b2c540d5fffff,E22_N419,train,19604,30023.164700000005,23469,34458.1844,943.7388152053464
h3_r8,88b2c540d7fffff,E22_N419,train,58191,87480.17949999993,43392,64463.45999999999,943.648056772072
h3_r8,88b2c540d9fffff,E22_N419,train,30584,45658.67000000002,24265,35297.9281,943.6805230798782
h3_r8,88b2c540dbfffff,E22_N419,train,27798,41484.33910000003,23180,33951.3951,943.5897688819095
h3_r8,88b2c540ddfffff,E22_N419,train,36812,56527.58489999998,31725,46720.093900000014,943.7550511411392
h3_r8,88b2c54205fffff,E22_N419,train,2199,3068.1229,1985,2743.913200000001,944.620123895118
h3_r8,88b2c54209fffff,E22_N419,train,463,819.5936000000002,296,487.7148,944.5616954840953
h3_r8,88b2c5420dfffff,E22_N419,train,264,433.5446999999999,97,147.5359,944.6362613190432
h3_r8,88b2c54219fffff,E22_N419,train,2871,4660.7228,860,1198.7597000000003,944.3057269791024
h3_r8,88b2c54229fffff,E22_N419,train,4,5.2476,22,29.873200000000008,944.6946694437648
h3_r8,88b2c5422bfffff,E22_N419,train,2748,3799.862399999999,2670,3689.3694,944.6039719363908
h3_r8,88b2c54247fffff,E22_N419,train,1,1.9188,48,66.66479999999999,944.6523842065362
h3_r8,88b2c5424bfffff,E22_N419,train,1568,2472.622600000001,709,987.5788000000002,944.5939067224972
h3_r8,88b2c54251fffff,E22_N419,train,987,1651.6064999999994,2205,3256.0327,944.4125329942908
h3_r8,88b2c54253fffff,E22_N419,train,21537,34729.44079999997,19046,27544.719200000003,944.321838926815
h3_r8,88b2c54255fffff,E22_N419,train,16,27.0373,43,62.4602,944.487119374564
h3_r8,88b2c54259fffff,E22_N419,train,21761,34654.065200000005,20355,29057.9516,944.4286258841748
h3_r8,88b2c5425bfffff,E22_N419,train,502,791.9826999999998,1706,2553.0775000000003,944.3379363476996
h3_r8,88b2c5425dfffff,E22_N419,train,1465,2324.8071000000004,795,1100.4488,944.5032222618464
h3_r8,88b2c54261fffff,E21_N419,train,185,285.522,91,126.93970000000002,944.801505026815
h3_r8,88b2c54263fffff,E22_N419,train,1157,1604.8084999999992,1024,1450.9878000000006,944.7108168721315
h3_r8,88b2c54265fffff,E21_N419,train,3,5.1715,6,8.360299999999999,944.8760500011848
h3_r8,88b2c54267fffff,E21_N419,train,1,1.2505,0,0.0,944.785362132825
h3_r8,88b2c54269fffff,E22_N419,train,2840,4767.707600000001,2537,3788.4962,944.8176333746524
h3_r8,88b2c5426bfffff,E22_N419,train,58,95.4505,99,142.72310000000007,944.7269497591188
h3_r8,88b2c5426dfffff,E21_N419,train,84,126.62979999999996,112,155.47759999999997,944.892188351252
h3_r8,88b2c54281fffff,E22_N419,train,40032,57513.03520000004,50932,74021.12090000001,943.9105813907228
h3_r8,88b2c54283fffff,E22_N419,train,10569,16211.919599999996,7392,11030.0042,943.8198500141734
h3_r8,88b2c54285fffff,E22_N419,train,32797,46655.54779999998,16891,24371.26080000001,943.985139030905
h3_r8,88b2c54287fffff,E22_N419,train,22547,34608.71999999999,22160,32699.366799999996,943.8944078910864
h3_r8,88b2c54289fffff,E22_N419,train,32191,46002.81920000001,26037,37691.0734,943.92674038955
h3_r8,88b2c5428bfffff,E22_N419,train,24301,34733.98000000001,21184,31111.457100000003,943.8360135005788
h3_r8,88b2c5428dfffff,E22_N419,train,5081,7044.865699999999,3815,5754.4527,944.0013080406934
h3_r8,88b2c54291fffff,E22_N419,train,25628,39356.42789999999,21675,32046.434399999995,943.6545455709564
h3_r8,88b2c54293fffff,E22_N419,train,16664,25486.44079999999,10840,16110.495099999998,943.5638045512025
h3_r8,88b2c54295fffff,E22_N419,train,74294,104986.29349999993,61766,89432.55879999997,943.7291139201844
h3_r8,88b2c54297fffff,E22_N419,train,424052,574772.0374999964,367241,515565.6461999998,943.6383731228998
h3_r8,88b2c54299fffff,E22_N419,train,29923,45117.96219999999,23101,33964.9923,943.6707035308935
h3_r8,88b2c5429bfffff,E22_N419,train,23730,36140.725400000025,18362,27022.779500000004,943.5799669852712
h3_r8,88b2c5429dfffff,E22_N419,train,150287,210846.42759999985,169174,242038.74910000004,943.745281889278
h3_r8,88b2c542a1fffff,E22_N419,train,4,7.3622,1,1.4677,944.0434928942703
h3_r8,88b2c542a3fffff,E22_N419,train,73417,114218.20220000012,65745,97693.73079999996,943.9527575094252
h3_r8,88b2c542a7fffff,E22_N419,train,59819,93204.9455000002,47654,70466.74599999998,944.027284865966
h3_r8,88b2c542a9fffff,E22_N419,train,7798,11023.785799999998,6114,8686.5818,944.0596864176914
h3_r8,88b2c542abfffff,E22_N419,train,2869,4283.5535,2168,3069.795000000001,943.9689555190272
h3_r8,88b2c542b1fffff,E22_N419,train,75904,116724.68840000009,75593,110923.46839999995,943.7874795561074
h3_r8,88b2c542b3fffff,E22_N419,train,19612,29098.482599999992,16189,23768.5793,943.6967345143204
h3_r8,88b2c542b5fffff,E22_N419,train,17725,27933.568599999995,15132,22894.8558,943.8620174058595
h3_r8,88b2c542b7fffff,E22_N419,train,24608,38321.7406,24126,35460.70649999999,943.771272592945
h3_r8,88b2c542b9fffff,E22_N419,train,7381,11322.9577,4554,6787.523199999999,943.8036720318488
h3_r8,88b2c542bbfffff,E22_N419,train,208173,290348.2529000006,215511,319760.1253,943.7129314591876
h3_r8,88b2c542bdfffff,E22_N419,train,15207,23014.67160000001,12262,18106.880900000007,943.87821989652
h3_r8,88b2c542c1fffff,E22_N419,train,79,120.7514,118,166.42179999999996,944.0336025463184
h3_r8,88b2c542c3fffff,E22_N419,train,4469,6659.048899999998,3775,5703.442500000002,943.9428848888492
h3_r8,88b2c542c9fffff,E22_N419,train,37596,55816.18269999995,44186,64746.33639999997,944.049728039652
h3_r8,88b2c542cbfffff,E22_N419,train,38035,55249.94090000002,36095,52156.1582,943.9590148836724
h3_r8,88b2c542d1fffff,E22_N419,train,201064,275841.95530000096,229485,330994.08610000013,943.777574356296
h3_r8,88b2c542d3fffff,E22_N419,train,33696,47670.73360000001,27176,39808.35950000002,943.6868470038172
h3_r8,88b2c542d5fffff,E22_N419,train,66318,95911.59900000005,54939,82098.2691,943.852162493684
h3_r8,88b2c542d7fffff,E22_N419,train,127646,191378.45460000023,147677,211483.90839999987,943.7614353687968
h3_r8,88b2c542d9fffff,E22_N419,train,171999,229585.0383999998,173053,245853.3048000001,943.7936988461296
h3_r8,88b2c542dbfffff,E22_N419,train,35332,50565.619199999965,38131,55193.194199999976,943.7029759873984
h3_r8,88b2c542ddfffff,E22_N419,train,20192,29239.2254,19074,27634.86720000001,943.8682969861547
h3_r8,88b2c542e1fffff,E22_N419,train,713,1094.3755999999998,582,880.7181,944.1665871026926
h3_r8,88b2c542e3fffff,E22_N419,train,144,220.3093999999999,102,156.31590000000003,944.075865438732
h3_r8,88b2c54303fffff,E21_N419,train,126,187.1039,998,1377.6837999999998,944.976546654827
h3_r8,88b2c5430bfffff,E21_N419,train,687,936.5288000000004,86,122.54629999999996,944.9927486660308
h3_r8,88b2c5431dfffff,E21_N419,train,4829,6842.824999999998,3319,4669.712099999998,944.9020523182116
h3_r8,88b2c54351fffff,E21_N419,train,5450,7909.984599999998,6772,9498.6065,944.934421770624
h3_r8,88b2c54353fffff,E21_N419,train,8492,11893.794799999998,5337,7407.437400000004,944.8437296602642
h3_r8,88b2c54357fffff,E21_N419,train,1960,2787.380100000001,2899,4047.0714,944.9182443196768
h3_r8,88b2c54359fffff,E21_N419,train,857,1261.0628,2267,3219.479800000001,944.9505846785614
h3_r8,88b2c5435bfffff,E21_N419,train,15149,22113.016000000003,12349,17300.7131,944.8598971033352
h3_r8,88b2c54401fffff,E22_N418,train,11271,16976.093100000002,8582,13051.034099999995,942.6399169641664
h3_r8,88b2c54403fffff,E22_N418,train,3827,5704.062900000001,2763,4144.742000000001,942.5491205623256
h3_r8,88b2c54405fffff,E22_N418,train,88365,127608.89019999986,81848,123569.89519999994,942.7144774511688
h3_r8,88b2c54407fffff,E22_N418,train,30609,47240.4311,27902,43456.1304,942.6236812162095
h3_r8,88b2c54409fffff,E22_N419,train,6803,10505.6203,5455,8313.8841,942.6561382802902
h3_r8,88b2c5440bfffff,E22_N418,train,16442,24671.3366,8470,12816.439299999998,942.5653462872724
h3_r8,88b2c5440dfffff,E22_N418,train,2292,3512.6622000000007,2564,3725.841199999999,942.7307087915252
h3_r8,88b2c54411fffff,E23_N418,validation,11754,17390.4496,6865,10180.8268,942.3837486061966
h3_r8,88b2c54413fffff,E23_N418,validation,41609,64810.4483,31280,47072.38570000002,942.2929429400248
h3_r8,88b2c54415fffff,E22_N418,train,288164,419233.9084,269237,393409.50430000015,942.4583195972956
h3_r8,88b2c54417fffff,E22_N418,train,11241,17132.89590000001,7056,10912.629599999991,942.3675140828708
h3_r8,88b2c54419fffff,E23_N418,validation,19397,27951.16340000001,13483,19844.680600000007,942.3999687100296
h3_r8,88b2c5441bfffff,E23_N418,validation,27184,41981.05710000002,27059,40601.5239,942.309167440515
h3_r8,88b2c5441dfffff,E22_N418,train,133442,191199.9479,139011,202513.3525,942.4745497249532
h3_r8,88b2c54421fffff,E22_N418,train,7430,11857.8743,4914,7606.070800000002,942.7727719506364
h3_r8,88b2c54423fffff,E22_N418,train,3605,5826.034599999998,3394,5190.254499999999,942.6819714761224
h3_r8,88b2c54427fffff,E22_N418,train,1819,2937.7555,586,877.5150000000001,942.7565017159212
h3_r8,88b2c54429fffff,E22_N418,train,6233,9816.9553,2011,3077.2840999999994,942.789027750492
h3_r8,88b2c5442bfffff,E22_N418,train,8438,13119.981500000002,5098,7847.059399999997,942.6982316809008
h3_r8,88b2c5442dfffff,E22_N418,train,550,941.7075999999998,913,1328.9733,942.8635678455466
h3_r8,88b2c54431fffff,E22_N418,train,9888,14678.731900000002,5912,9097.126399999996,942.5166258362588
h3_r8,88b2c54433fffff,E22_N418,train,7481,11881.6349,6035,9443.040900000004,942.4258160793106
h3_r8,88b2c54435fffff,E22_N418,train,37141,62901.393600000025,19141,30284.395700000005,942.591166434926
h3_r8,88b2c54437fffff,E22_N418,train,141973,207398.66580000005,138960,207956.3229999999,942.5003568374086
h3_r8,88b2c54439fffff,E22_N418,train,16100,24162.592499999995,10184,15478.634899999994,942.5328804103192
h3_r8,88b2c5443bfffff,E22_N418,train,8237,13244.075599999998,10253,15719.014100000002,942.4420750486316
h3_r8,88b2c5443dfffff,E22_N418,train,69936,102886.7675999999,70081,104621.71620000004,942.607431038632
h3_r8,88b2c54441fffff,E22_N419,train,22117,33051.364,19130,28353.210000000003,942.7631281565992
h3_r8,88b2c54443fffff,E22_N419,train,1127,1692.7647,540,786.5306,942.6723451632424
h3_r8,88b2c54445fffff,E22_N419,train,5137,8938.125100000001,2894,4326.0656,942.8377085182584
h3_r8,88b2c54447fffff,E22_N419,train,9317,15023.361799999995,8045,12011.086299999994,942.7469256949262
h3_r8,88b2c54449fffff,E22_N419,train,19762,29628.199600000004,18026,26715.096200000007,942.7793161812588
h3_r8,88b2c5444bfffff,E22_N419,train,4230,6412.595600000001,4642,6810.074099999999,942.688537607086
h3_r8,88b2c5444dfffff,E22_N419,train,3,5.0374,55,88.78349999999999,942.8539065560908
h3_r8,88b2c54451fffff,E23_N419,train,117941,165953.75889999984,121023,176143.74419999996,942.5069667039206
h3_r8,88b2c54453fffff,E23_N418,validation,18341,28262.165,17560,26323.883100000006,942.4161743946024
h3_r8,88b2c54455fffff,E22_N419,train,9295,14245.745899999996,8769,13289.494699999996,942.5815575828892
h3_r8,88b2c54457fffff,E22_N418,train,16300,23257.39190000001,7928,11747.734800000004,942.490765427181
h3_r8,88b2c54459fffff,E23_N419,train,11303,15850.639700000003,11679,16941.9139,942.5231535527856
h3_r8,88b2c5445bfffff,E23_N419,train,28860,42337.67570000001,20688,30557.784000000007,942.43236565392
h3_r8,88b2c5445dfffff,E22_N419,train,46395,68709.76339999998,37611,56120.5561,942.5977544468478
h3_r8,88b2c54461fffff,E22_N419,train,13338,21632.4491,7851,11622.135199999995,942.8960561818676
h3_r8,88b2c54463fffff,E22_N418,train,9421,14206.5577,4908,7524.8272000000015,942.805269111821
h3_r8,88b2c54465fffff,E22_N419,train,522,906.3576,317,468.1466999999999,942.9706061256584
h3_r8,88b2c54467fffff,E22_N418,train,10122,15663.973399999995,6645,10072.492599999998,942.8798192355316
h3_r8,88b2c54469fffff,E22_N419,train,994,1744.7713,867,1269.3503999999998,942.9122786825756
h3_r8,88b2c5446bfffff,E22_N419,train,3,6.0166,12,17.804000000000002,942.8214960359036
h3_r8,88b2c5446dfffff,E22_N419,train,1163,2021.4257000000005,694,1027.0774999999996,942.9868386499002
h3_r8,88b2c54481fffff,E23_N418,validation,2,3.1974,1,1.2865,942.0042467191232
h3_r8,88b2c54483fffff,E23_N418,validation,392,719.1386000000005,115,177.21349999999998,941.9134186056908
h3_r8,88b2c54485fffff,E23_N418,validation,0,0.0,24,35.10350000000001,942.07880824944
h3_r8,88b2c5448bfffff,E23_N418,validation,0,0.0,2,3.3074,941.9296750312204
h3_r8,88b2c54491fffff,E23_N418,validation,11810,21814.400600000004,10671,16016.582699999995,941.7480140799308
h3_r8,88b2c54493fffff,E23_N418,validation,13926,24468.5001,8775,13217.3512,941.6571768932045
h3_r8,88b2c54495fffff,E23_N418,validation,933,1802.9309,696,1030.7235,941.8225860086386
h3_r8,88b2c54497fffff,E23_N418,validation,5083,9229.0159,4401,6624.128500000002,941.7317489358828
h3_r8,88b2c54499fffff,E23_N418,validation,9746,17212.624499999994,6981,10476.680499999997,941.7642648371984
h3_r8,88b2c5449bfffff,E23_N418,validation,12712,22134.07090000001,7162,10954.224799999998,941.6734320078976
h3_r8,88b2c5449dfffff,E23_N418,validation,408,774.8817999999997,298,455.31,941.8388467964252
h3_r8,88b2c544a5fffff,E22_N418,train,9993,16184.459200000008,7499,11882.076300000002,942.211604261538
h3_r8,88b2c544a7fffff,E22_N418,train,6237,9865.3089,5047,7675.0713,942.1207721800891
h3_r8,88b2c544a9fffff,E23_N418,validation,23,39.3815,32,46.86860000000001,942.1533596150692
h3_r8,88b2c544adfffff,E22_N418,train,9473,14498.351300000002,4722,7030.760899999998,942.2279008139158
h3_r8,88b2c544b9fffff,E23_N418,validation,67,125.4105,12,19.4746,941.8971477893648
h3_r8,88b2c544bbfffff,E23_N418,validation,66,121.8492,8,12.0854,941.8063108349452
h3_r8,88b2c544c1fffff,E23_N418,validation,15952,26047.335200000005,13229,19753.5669,942.1275512897992
h3_r8,88b2c544c3fffff,E23_N418,validation,574,1017.6928,410,615.9308,942.0367364279228
h3_r8,88b2c544c5fffff,E23_N418,validation,1887,3141.3736000000004,2069,3138.3147000000004,942.2021327379624
h3_r8,88b2c544c7fffff,E23_N418,validation,5,7.7956,18,26.2086,942.11131801171
h3_r8,88b2c544c9fffff,E23_N418,validation,13028,20783.49269999999,9043,13533.0238,942.1437701575342
h3_r8,88b2c544cbfffff,E23_N418,validation,20595,34023.592,18825,28400.952699999994,942.0529596803244
h3_r8,88b2c544cdfffff,E23_N418,validation,23692,37429.87420000002,20309,30429.2573,942.2183616315016
h3_r8,88b2c544d1fffff,E23_N418,validation,4979,8220.489700000002,3978,6049.5782999999965,941.8713251955342
h3_r8,88b2c544d3fffff,E23_N418,validation,0,0.0,1,1.4339,941.7805012075696
h3_r8,88b2c544d7fffff,E23_N418,validation,1461,2599.344,1201,1806.4253000000003,941.8550931924256
h3_r8,88b2c544d9fffff,E23_N418,validation,12526,20086.5605,5963,9363.841300000006,941.8875428030732
h3_r8,88b2c544dbfffff,E23_N418,validation,4059,6506.874500000001,2342,3550.3537999999994,941.7967231887742
h3_r8,88b2c544ddfffff,E23_N418,validation,4111,6885.938400000001,4620,6836.2244,941.9621446894016
h3_r8,88b2c544e1fffff,E22_N418,train,8867,13332.040599999998,3497,5227.800600000002,942.2604506968636
h3_r8,88b2c544e5fffff,E22_N418,train,35856,54575.482,16804,25097.0568,942.3350017854827
h3_r8,88b2c544e7fffff,E22_N418,train,1051,1641.8178,566,895.8076000000001,942.244182958966
h3_r8,88b2c544e9fffff,E23_N418,validation,7933,11812.3916,5351,8301.440700000001,942.276704024931
h3_r8,88b2c544ebfffff,E23_N418,validation,1,2.2595,0,0.0,942.1858894384932
h3_r8,88b2c544edfffff,E22_N418,train,29548,43755.486200000014,14463,22318.506900000004,942.3512651415076
h3_r8,88b2c54541fffff,E22_N419,train,0,0.0,1,1.7839,943.2849763847188
h3_r8,88b2c54561fffff,E22_N418,train,9983,14953.558300000004,8861,13189.787800000002,943.4176911950926
h3_r8,88b2c54569fffff,E22_N418,train,10079,14784.48429999999,9377,13788.02,943.4339838894666
h3_r8,88b2c5456dfffff,E22_N418,train,20315,30817.147000000004,19020,28275.82659999999,943.5084722823811
h3_r8,88b2c54581fffff,E22_N418,train,1906,3167.9659,1189,1946.3281,942.5259637838462
h3_r8,88b2c54583fffff,E22_N418,train,8,11.9786,14,22.2624,942.4351366569754
h3_r8,88b2c54589fffff,E22_N418,train,3961,5858.392299999999,2872,4515.2967,942.5422860761756
h3_r8,88b2c5458bfffff,E22_N418,train,13945,20415.598800000003,8009,12407.260399999994,942.4514633266954
h3_r8,88b2c54591fffff,E22_N418,train,605,919.5846,432,691.5613999999999,942.2698042494012
h3_r8,88b2c54593fffff,E22_N418,train,379,646.1032000000002,272,458.2022,942.1789679435316
h3_r8,88b2c54595fffff,E22_N418,train,132098,189758.70729999975,115079,170837.17089999988,942.344305008417
h3_r8,88b2c54597fffff,E22_N418,train,1,1.2207,0,0.0,942.2534688476007
h3_r8,88b2c54599fffff,E22_N418,train,16350,25088.251700000004,10045,16317.789400000003,942.2861252462026
h3_r8,88b2c5459bfffff,E22_N418,train,1342,2276.5336,975,1672.6108000000002,942.1952933031134
h3_r8,88b2c5459dfffff,E22_N418,train,78629,108106.3960000001,79652,118601.10289999994,942.360636044992
h3_r8,88b2c545a3fffff,E22_N418,train,494,844.0880000000003,438,721.3122,942.567746115732
h3_r8,88b2c545b1fffff,E22_N418,train,180,311.9523999999999,72,122.0648,942.4024400875204
h3_r8,88b2c545b3fffff,E22_N418,train,1928,3589.6659999999983,1196,1953.8764,942.3115997146816
h3_r8,88b2c545b5fffff,E22_N418,train,1,1.5063,0,0.0,942.4769104116132
h3_r8,88b2c545b9fffff,E22_N418,train,117,242.8406,100,171.7718,942.4187955778908
h3_r8,88b2c545bbfffff,E22_N418,train,2514,4669.414199999998,2543,4191.6137,942.3279595642234
h3_r8,88b2c545bdfffff,E22_N418,train,98,173.71629999999996,59,98.5412,942.4932759508956
h3_r8,88b2c545c1fffff,E22_N418,train,3070,5293.5723,2710,4197.999699999999,942.6494077782844
h3_r8,88b2c545c3fffff,E22_N418,train,8154,13222.378900000002,4865,7548.661699999998,942.5585939531449
h3_r8,88b2c545c7fffff,E22_N418,train,1932,3175.4237,1749,2737.856100000001,942.6331042911042
h3_r8,88b2c545c9fffff,E22_N418,train,21266,36666.67879999999,31321,48153.31120000003,942.6656968403258
h3_r8,88b2c545cbfffff,E22_N418,train,41953,72008.91089999997,33136,51240.9604,942.5748874029376
h3_r8,88b2c545d1fffff,E22_N418,train,84417,120402.7964,81755,118901.34039999994,942.3932548912708
h3_r8,88b2c545d3fffff,E22_N418,train,14065,20088.09250000001,11140,17890.956399999992,942.3024318318348
h3_r8,88b2c545d5fffff,E22_N418,train,14114,22600.3869,16434,25813.15189999999,942.4677755791928
h3_r8,88b2c545d7fffff,E22_N418,train,9721,15008.809899999998,9576,15048.894800000002,942.3769526749384
h3_r8,88b2c545d9fffff,E22_N418,train,4364,7215.622399999999,5633,8985.917899999993,942.4095426938728
h3_r8,88b2c545dbfffff,E22_N418,train,28033,41835.96390000003,21687,33748.38829999999,942.3187240159024
h3_r8,88b2c545ddfffff,E22_N418,train,1768,2898.3523999999984,2190,3472.9065,942.4840734176104
h3_r8,88b2c54601fffff,E23_N419,train,334080,470580.12079999817,327708,473742.1664000001,942.7531629955628
h3_r8,88b2c54603fffff,E23_N419,train,164258,235079.4889999999,162394,232610.14810000017,942.6623975549592
h3_r8,88b2c54605fffff,E22_N419,train,5469,8429.225299999998,4663,6808.9129,942.8277935854276
h3_r8,88b2c54607fffff,E23_N419,train,12808,18788.0531,14131,20406.4927,942.7370283138588
h3_r8,88b2c54609fffff,E23_N419,train,252857,355847.8428999988,271947,389380.2043000001,942.7692832323957
h3_r8,88b2c5460bfffff,E23_N419,train,5533,7923.650099999999,11135,16424.218999999997,942.6785222321632
h3_r8,88b2c5460dfffff,E23_N419,train,44448,62549.518700000015,32289,47032.64529999999,942.8439238257124
h3_r8,88b2c54611fffff,E23_N419,train,21191,32214.199799999995,19144,27661.445099999997,942.4969864184386
h3_r8,88b2c54613fffff,E23_N419,train,31677,48449.39369999999,25572,37885.403900000005,942.4062116234564
h3_r8,88b2c54615fffff,E23_N419,train,17143,24570.0054,11999,17424.535900000003,942.5716275071608
h3_r8,88b2c54617fffff,E23_N419,train,11656,16850.1222,7800,11515.615399999995,942.4808528720168
h3_r8,88b2c54619fffff,E23_N419,train,26984,42251.4623,24488,35755.2539,942.5131055279636
h3_r8,88b2c5461bfffff,E23_N419,train,29621,46004.88229999999,25645,37735.1776,942.4223351645632
h3_r8,88b2c5461dfffff,E23_N419,train,11160,16590.83330000001,9269,13298.723000000002,942.5877566244452
h3_r8,88b2c54621fffff,E22_N419,train,7316,12097.240299999992,7268,11220.199799999997,942.886259296676
h3_r8,88b2c54623fffff,E22_N419,train,8149,12167.644000000006,8325,12499.8031,942.7954897608142
h3_r8,88b2c54625fffff,E22_N419,train,13428,21691.351599999995,10518,15855.650500000003,942.9608595090684
h3_r8,88b2c54627fffff,E22_N419,train,3563,6114.8896,2607,3803.770499999999,942.8700901486444
h3_r8,88b2c54629fffff,E22_N419,train,28671,44533.213,20184,30112.317299999995,942.9024139922112
h3_r8,88b2c5462bfffff,E22_N419,train,14770,22207.572999999997,11260,16628.3696,942.8116488963132
h3_r8,88b2c5462dfffff,E22_N419,train,13985,23239.4141,11786,17832.5871,942.9770242136436
h3_r8,88b2c54631fffff,E23_N419,train,658444,957993.6934999896,602015,867967.9410999997,942.6301048748428
h3_r8,88b2c54633fffff,E23_N419,train,19414,27502.23019999999,15064,22299.03630000001,942.5393259724368
h3_r8,88b2c54635fffff,E22_N419,train,21438,32249.09830000001,14310,21174.639099999997,942.704715617816
h3_r8,88b2c54637fffff,E23_N419,train,135800,193000.03980000017,159119,234170.5986000001,942.6139368767036
h3_r8,88b2c54639fffff,E23_N419,train,18371,26562.23620000001,13040,18972.909,942.6462584342808
h3_r8,88b2c5463bfffff,E23_N419,train,9781,14056.189300000004,5510,8131.544100000002,942.5554839585092
h3_r8,88b2c5463dfffff,E22_N419,train,7661,11902.950899999996,5806,8626.8106,942.7208791859448
h3_r8,88b2c54641fffff,E23_N419,train,17525,25180.9587,7903,11631.212100000002,942.8761409532162
h3_r8,88b2c54643fffff,E23_N419,train,234451,332074.2385000002,240610,343049.86620000016,942.7853890208644
h3_r8,88b2c54645fffff,E22_N419,train,29637,45414.435500000014,27445,40163.54319999999,942.9507913633716
h3_r8,88b2c54647fffff,E23_N419,train,10206,14529.211299999995,7469,10807.923800000004,942.8600396150724
h3_r8,88b2c54649fffff,E23_N419,train,11619,17205.228100000004,8368,12164.591800000002,942.8922278319952
h3_r8,88b2c5464bfffff,E23_N419,train,198249,277491.0408000005,211793,300399.1575,942.8014803597472
h3_r8,88b2c5464dfffff,E23_N419,train,26170,38828.254100000006,20742,29703.2391,942.966888244031
h3_r8,88b2c54651fffff,E23_N419,train,28557,44063.80979999997,26655,39278.48569999997,942.6199715354014
h3_r8,88b2c54653fffff,E23_N419,train,18995,29523.096300000005,17264,25099.5149,942.5292102050736
h3_r8,88b2c54655fffff,E23_N419,train,4237,6288.471400000002,1667,2409.8577000000005,942.6946324682796
h3_r8,88b2c54657fffff,E23_N419,train,29255,42517.10659999999,18380,26665.586899999995,942.6038712984882
h3_r8,88b2c54659fffff,E23_N419,train,22385,33983.8348,18151,26354.091799999995,942.6360573278508
h3_r8,88b2c5465bfffff,E23_N419,train,28892,43096.84940000001,24726,35723.2343,942.5453004418524
h3_r8,88b2c5465dfffff,E23_N419,train,11726,17088.028599999998,6941,10057.1734,942.7107282573124
h3_r8,88b2c54661fffff,E22_N419,train,25120,38112.902499999975,24079,35467.532300000006,943.0093102621032
h3_r8,88b2c54663fffff,E22_N419,train,13083,19051.130099999995,10454,15390.678999999998,942.9185542387422
h3_r8,88b2c54665fffff,E22_N419,train,23329,38372.25680000002,16538,25084.11900000001,943.083930305671
h3_r8,88b2c54667fffff,E22_N419,train,80319,116051.1302,80873,122657.2608,942.9931744642672
h3_r8,88b2c54669fffff,E22_N419,train,23193,34483.04620000002,15233,21858.533500000005,943.0254315987696
h3_r8,88b2c5466bfffff,E22_N419,train,31363,47614.41549999998,27278,39978.0691,942.9346800291678
